ID,valor,marca,modelo,ano_produzido,categoria,combustivel,quilometragem,cambio,cor
3946,470,MERCEDES-BENZ,E 350,2010,Sedan,Petrol,229904.0,Automatic,Black
3947,22063,CHEVROLET,Orlando,2012,Jeep,Diesel,110297.0,Automatic,Grey
3948,26657,BMW,550 F10,2012,Sedan,Petrol,168000.0,Tiptronic,White
3949,31082,HYUNDAI,H1,2014,Minivan,Diesel,170971.0,Automatic,Grey
3950,53314,TOYOTA,Camry,2018,Sedan,Petrol,6800.0,Automatic,Black
3951,8781,NISSAN,Teana,2005,Sedan,LPG,205000.0,Automatic,Beige
3952,16778,HYUNDAI,Elantra,2012,Sedan,Petrol,41279.0,Automatic,White
3953,4547,AUDI,A6,2011,Sedan,Petrol,193685.0,Automatic,Black
3954,12585,HYUNDAI,Elantra,2007,Sedan,Petrol,126184.0,Automatic,Silver
3955,15681,HYUNDAI,Sonata,2016,Sedan,LPG,248705.0,Automatic,Silver
3956,6272,HONDA,FIT,2002,Hatchback,Petrol,115500.0,Variator,Blue
3957,28482,SSANGYONG,REXTON,2013,Jeep,Diesel,198288.0,Automatic,White
3958,63,MERCEDES-BENZ,E 350,2009,Sedan,Diesel,205922.0,Automatic,Black
3959,26017,HYUNDAI,Elantra,2017,Sedan,Petrol,107220.0,Automatic,White
3960,3607,TOYOTA,Camry,2012,Sedan,Hybrid,156518.0,Automatic,White
3961,17500,KIA,Optima,2011,Sedan,Hybrid,0.0,Automatic,Black
3962,15053,TOYOTA,Prius,2013,Sedan,Hybrid,179000.0,Variator,Silver
3963,29711,HYUNDAI,Elantra,2011,Sedan,Petrol,45898.0,Automatic,White
3964,32035,SSANGYONG,REXTON,2011,Jeep,Diesel,53323.0,Automatic,Black
3965,36827,HYUNDAI,Santa FE,2013,Jeep,Diesel,171755.0,Automatic,Silver
3966,2430,MERCEDES-BENZ,E 350,2008,Sedan,Diesel,175614.0,Automatic,Black
3967,34102,HONDA,FIT,2015,Hatchback,Petrol,65000.0,Automatic,White
3968,314,FORD,Transit,2011,Microbus,Diesel,164000.0,Manual,White
3969,6272,MERCEDES-BENZ,200,1995,Sedan,Petrol,0.0,Automatic,Blue
3970,57372,HYUNDAI,Santa FE,2015,Jeep,Diesel,48764.0,Automatic,Silver
3971,26372,JEEP,Compass,2012,Jeep,Petrol,121456.0,Automatic,Red
3972,19130,HYUNDAI,Elantra,2014,Sedan,Diesel,142495.0,Automatic,White
3973,314,HYUNDAI,Sonata,2013,Sedan,Hybrid,197328.0,Automatic,Black
3974,26657,KIA,Optima,2017,Sedan,Petrol,140800.0,Automatic,Black
3975,16894,HYUNDAI,Sonata,2010,Sedan,Petrol,126799.0,Automatic,Black
3976,1019,HYUNDAI,Elantra,2017,Sedan,Petrol,25635.0,Automatic,Black
3977,2509,LEXUS,RX 450,2010,Jeep,Hybrid,315270.0,Automatic,Grey
3978,21395,HYUNDAI,Elantra,2016,Sedan,Petrol,144889.0,Automatic,White
3979,17468,HYUNDAI,Tucson,2010,Jeep,Diesel,216024.0,Automatic,White
3980,10976,DODGE,Caliber,2011,Universal,Petrol,167000.0,Automatic,Grey
3981,13642,HYUNDAI,Sonata,2015,Sedan,LPG,43000.0,Automatic,Silver
3982,25559,MITSUBISHI,Outlander,2015,Jeep,Petrol,64467.0,Automatic,White
3983,2587,TOYOTA,CHR,2018,Jeep,Petrol,16213.0,Automatic,Grey
3984,17405,FORD,Focus ST,2014,Hatchback,Petrol,62418.0,Manual,Yellow
3985,9252,HYUNDAI,Sonata,2015,Sedan,LPG,571115.0,Automatic,Orange
3986,17562,TOYOTA,Prius,2013,Hatchback,Hybrid,120058.0,Automatic,Silver
3987,706,HYUNDAI,Tucson,2016,Jeep,Petrol,60269.0,Automatic,Grey
3988,4547,CHEVROLET,Volt,2012,Hatchback,Hybrid,162190.0,Automatic,Blue
3989,10036,MERCEDES-BENZ,S 500,2000,Sedan,LPG,190000.0,Tiptronic,Silver
3990,30734,MERCEDES-BENZ,E 350,2014,Sedan,Diesel,200179.0,Automatic,Black
3991,3920,CHEVROLET,Traverse,2014,Jeep,Petrol,174002.0,Automatic,Silver
3992,21326,MERCEDES-BENZ,E 350,2007,Sedan,Petrol,150000.0,Tiptronic,Black
3993,21652,HYUNDAI,Tucson,2011,Jeep,Diesel,161345.0,Automatic,Silver
3994,13172,TOYOTA,Alphard,2003,Minivan,LPG,190000.0,Automatic,Golden
3995,6837,HYUNDAI,Sonata,2015,Sedan,LPG,649650.0,Automatic,Orange
3996,470,MERCEDES-BENZ,E 350,2014,Sedan,Diesel,146395.0,Automatic,Grey
3997,97401,HYUNDAI,Santa FE,2019,Jeep,Diesel,14489.0,Automatic,White
3998,17509,HONDA,FIT,2014,Universal,Hybrid,82105.0,Automatic,Silver
3999,6272,BMW,520,1999,Sedan,Petrol,300000.0,Manual,Black
4000,22266,TOYOTA,Camry sporti,2014,Sedan,Petrol,72000.0,Tiptronic,Black
4001,25716,VOLKSWAGEN,Jetta,2016,Sedan,Petrol,32000.0,Automatic,Black
4002,18817,KIA,RIO,2016,Hatchback,Petrol,91000.0,Manual,Silver
4003,7683,CHEVROLET,Captiva,2007,Jeep,Diesel,109063.0,Automatic,Black
4004,4600,INFINITI,G20,2000,Sedan,Petrol,444800.0,Automatic,White
4005,9722,CHEVROLET,Sonic,2014,Sedan,Petrol,89000.0,Tiptronic,Black
4006,5488,TOYOTA,Camry,2014,Sedan,Hybrid,109798.0,Automatic,White
4007,9900,LAND ROVER,Discovery,2008,Jeep,Diesel,256000.0,Automatic,Black
4008,220,CHEVROLET,Volt,2014,Hatchback,Hybrid,110958.0,Automatic,Black
4009,12544,HYUNDAI,Sonata,2015,Sedan,LPG,732232.0,Automatic,Orange
4010,15053,BMW,545,2004,Sedan,Petrol,210000.0,Tiptronic,Black
4011,23521,TOYOTA,Camry,2012,Sedan,Hybrid,165472.0,Automatic,Grey
4012,9408,CHEVROLET,Cruze,2012,Sedan,Diesel,56290.0,Automatic,White
4013,10349,TOYOTA,Aqua,2012,Hatchback,Hybrid,167000.0,Automatic,Silver
4014,314,LEXUS,GX 460,2015,Jeep,Petrol,102907.0,Automatic,Black
4015,36065,BMW,550,2012,Sedan,Petrol,145000.0,Tiptronic,White
4016,33550,SSANGYONG,REXTON,2016,Jeep,Diesel,197826.0,Automatic,Black
4017,18189,FORD,Transit,2007,Microbus,Diesel,214000.0,Manual,Blue
4018,12858,MERCEDES-BENZ,E 270,2000,Sedan,Diesel,320000.0,Tiptronic,Silver
4019,13172,MITSUBISHI,Outlander,2006,Jeep,Petrol,272000.0,Tiptronic,Purple
4020,19130,TOYOTA,Camry SE,2013,Sedan,Petrol,140298.0,Automatic,Black
4021,11917,MERCEDES-BENZ,CLK 320,2000,Coupe,Petrol,165000.0,Tiptronic,Black
4022,1800,VAZ,2121 (Niva),1984,Jeep,Petrol,200000.0,Manual,White
4023,21639,TOYOTA,Highlander,2011,Sedan,Hybrid,368064.0,Automatic,Grey
4024,20005,HYUNDAI,Elantra,2012,Sedan,Petrol,75300.0,Automatic,Black
4025,13799,TOYOTA,Aqua,2013,Hatchback,Hybrid,170000.0,Variator,Silver
4026,11917,MERCEDES-BENZ,Vito,1998,Minivan,LPG,188000.0,Automatic,Silver
4027,784,LEXUS,GX 460,2015,Sedan,Petrol,129931.0,Automatic,Black
4028,2300,OPEL,Astra,1994,Sedan,Petrol,0.0,Manual,Green
4029,23592,TOYOTA,Prius,2013,Hatchback,Hybrid,114000.0,Variator,White
4030,34607,HYUNDAI,H1,2014,Minivan,Diesel,27000.0,Automatic,Silver
4031,11917,HYUNDAI,I30,2008,Goods wagon,Diesel,206000.0,Manual,Black
4032,12544,INFINITI,FX35,2002,Jeep,Petrol,190000.0,Automatic,Black
4033,45210,CHEVROLET,Malibu,2017,Sedan,Petrol,93087.0,Automatic,Silver
4034,10349,BMW,X5,2014,Jeep,Diesel,0.0,Automatic,Black
4035,13172,LEXUS,RX 450,2010,Jeep,Hybrid,186005.0,Automatic,Silver
4036,627,MERCEDES-BENZ,E 350,2011,Sedan,Diesel,230696.0,Automatic,Black
4037,10914,CHEVROLET,Cruze,2014,Sedan,Petrol,26243.0,Automatic,Silver
4038,14583,HONDA,Elysion,2005,Minivan,Petrol,175000.0,Automatic,White
4039,7517,DAEWOO,Lacetti,2010,Sedan,Petrol,181421.0,Automatic,White
4040,8467,HYUNDAI,Sonata,2014,Sedan,LPG,698359.0,Automatic,Orange
4041,25089,TOYOTA,Prius,2011,Hatchback,Hybrid,135000.0,Variator,Silver
4042,1725,HYUNDAI,Sonata,2014,Sedan,Petrol,225734.0,Automatic,Blue
4043,36065,PORSCHE,Cayenne,2009,Jeep,Diesel,195000.0,Tiptronic,Black
4044,156805,MERCEDES-BENZ,GLS 450,2018,Jeep,Petrol,31000.0,Tiptronic,Black
4045,23678,TOYOTA,RAV 4,2012,Jeep,Petrol,177600.0,Automatic,Black
4046,23521,TOYOTA,Highlander,2012,Jeep,Petrol,140966.0,Automatic,Black
4047,15681,HYUNDAI,Sonata,2016,Sedan,LPG,305511.0,Automatic,Silver
4048,2038,FORD,Fusion,2011,Sedan,Petrol,174899.0,Automatic,White
4049,31675,TOYOTA,Tacoma,2020,Sedan,Petrol,1669.0,Automatic,Black
4050,6899,BMW,X6,2014,Jeep,Petrol,0.0,Automatic,White
4051,66902,MERCEDES-BENZ,E 350,2013,Sedan,Diesel,181000.0,Tiptronic,Grey
4052,1019,TOYOTA,Highlander,2009,Sedan,Hybrid,318358.0,Automatic,Black
4053,14900,FORD,Escape,2007,Jeep,Hybrid,261000.0,Automatic,White
4054,13328,LEXUS,RX 450,2010,Jeep,Hybrid,186005.0,Automatic,Silver
4055,24148,MAZDA,Mazda 6,2014,Sedan,Petrol,125000.0,Automatic,Grey
4056,392,BMW,X5,2011,Jeep,Diesel,213195.0,Automatic,Brown
4057,21012,TOYOTA,Prius,2014,Hatchback,Hybrid,99040.0,Variator,White
4058,24462,CHEVROLET,Volt,2012,Sedan,Plug-in Hybrid,239000.0,Automatic,Black
4059,13184,TOYOTA,Aqua,2014,Hatchback,Petrol,99249.0,Automatic,White
4060,37837,SSANGYONG,Actyon,2017,Jeep,Petrol,72052.0,Automatic,Brown
4061,4391,OPEL,Vectra,1996,Sedan,Petrol,442000.0,Manual,Blue
4062,2600,OPEL,Vectra,1993,Sedan,Diesel,0.0,Manual,Grey
4063,5018,LEXUS,RX 450,2010,Jeep,Hybrid,167222.0,Automatic,Black
4064,8154,OPEL,Astra,1998,Universal,Petrol,260000.0,Manual,Blue
4065,21636,TOYOTA,Camry,2011,Sedan,Petrol,114000.0,Automatic,Black
4066,23207,TOYOTA,Tundra,2013,Jeep,Petrol,357933.0,Automatic,Grey
4067,3450,TOYOTA,Camry,2019,Sedan,Hybrid,9626.0,Automatic,Black
4068,72758,MERCEDES-BENZ,S 550,2016,Coupe,Petrol,50693.0,Automatic,Red
4069,10000,BMW,"X5 4,4i",2001,Jeep,Petrol,220000.0,Tiptronic,Black
4070,1098,SUBARU,XV,2014,Jeep,Hybrid,127637.0,Automatic,White
4071,1568,TOYOTA,Camry,2015,Sedan,Petrol,173101.0,Automatic,Silver
4072,9408,MITSUBISHI,Pajero Mini,2010,Jeep,Petrol,77000.0,Automatic,White
4073,31424,TOYOTA,Aqua,2015,Hatchback,Petrol,31000.0,Automatic,Black
4074,13764,TOYOTA,Aqua,2014,Hatchback,Petrol,157988.0,Automatic,Red
4075,12544,TOYOTA,Camry,2009,Sedan,Petrol,130000.0,Automatic,Red
4076,27911,MERCEDES-BENZ,C 250,2013,Sedan,Petrol,71000.0,Automatic,White
4077,90919,HYUNDAI,Santa FE,2020,Jeep,Diesel,6631.0,Automatic,Grey
4078,32973,SSANGYONG,Actyon,2016,Jeep,Diesel,94300.0,Automatic,White
4079,12544,HYUNDAI,Sonata,2015,Sedan,LPG,539937.0,Automatic,Orange
4080,627,TOYOTA,Tacoma,2012,Sedan,Petrol,394069.0,Automatic,Black
4081,14746,CHEVROLET,Cruze,2013,Sedan,Diesel,186872.0,Automatic,Brown
4082,21012,FORD,Fusion,2013,Sedan,Hybrid,141000.0,Automatic,Carnelian red
4083,157,MERCEDES-BENZ,ML 350,2012,Jeep,Diesel,145227.0,Automatic,Grey
4084,84675,LAND ROVER,Range Rover Evoque,2016,Jeep,Petrol,64000.0,Automatic,Black
4085,8467,BMW,320 2.2,2001,Sedan,Petrol,200543.0,Manual,Sky blue
4086,157,MERCEDES-BENZ,E 350,2012,Sedan,Diesel,174253.0,Automatic,Black
4087,2000,RENAULT,Megane 19,1996,Coupe,Petrol,170000.0,Manual,Red
4088,17562,MERCEDES-BENZ,E 350,2007,Sedan,Petrol,238400.0,Tiptronic,Silver
4089,39201,MERCEDES-BENZ,E 350 AMG,2010,Sedan,Petrol,76000.0,Tiptronic,White
4090,7840,MERCEDES-BENZ,E 200,1999,Sedan,CNG,165000.0,Manual,White
4091,13523,HYUNDAI,Sonata,2011,Sedan,Petrol,161830.0,Automatic,White
4092,2117,NISSAN,Juke,2016,Jeep,Petrol,181997.0,Automatic,Black
4093,13172,HYUNDAI,Sonata,2014,Sedan,Petrol,129445.0,Automatic,Silver
4094,3763,MERCEDES-BENZ,S 320,2001,Sedan,Petrol,235000.0,Tiptronic,White
4095,16621,CHEVROLET,Cruze LS,2018,Sedan,Petrol,12532.0,Automatic,Black
4096,7997,TOYOTA,Highlander,2009,Jeep,Hybrid,251278.0,Automatic,Green
4097,27911,TOYOTA,Camry HYBRID,2015,Sedan,Hybrid,193000.0,Variator,Black
4098,7828,HONDA,FIT,2015,Universal,Petrol,154691.0,Automatic,Silver
4099,14740,TOYOTA,Prius,2009,Sedan,Hybrid,200000.0,Variator,Silver
4100,24462,MERCEDES-BENZ,E 350 4 Matic AMG Packag,2008,Sedan,LPG,210000.0,Tiptronic,Silver
4101,15681,BMW,645 CI,2004,Coupe,Petrol,121000.0,Tiptronic,Grey
4102,941,HYUNDAI,Elantra,2014,Hatchback,Petrol,100037.0,Automatic,Silver
4103,24775,LEXUS,CT 200h,2011,Hatchback,Hybrid,119000.0,Variator,White
4104,27284,FORD,Fusion,2013,Sedan,Hybrid,130000.0,Automatic,Black
4105,862,KIA,Avella,2014,Sedan,Petrol,185334.0,Automatic,Silver
4106,25032,HYUNDAI,Elantra,2017,Coupe,Petrol,22607.0,Automatic,White
4107,470,TOYOTA,Prius,2013,Hatchback,Hybrid,0.0,Automatic,Black
4108,19757,CHEVROLET,Cruze LT,2016,Sedan,Petrol,58000.0,Tiptronic,Black
4109,4391,HYUNDAI,Elantra,2014,Sedan,Petrol,138838.0,Automatic,Silver
4110,10349,HONDA,Stream,2006,Minivan,CNG,150000.0,Automatic,Silver
4111,33230,HYUNDAI,Santa FE,2013,Jeep,Diesel,185000.0,Automatic,Black
4112,15681,FORD,Transit Connect,2012,Goods wagon,Diesel,23000.0,Manual,White
4113,2038,MERCEDES-BENZ,ML 350,2011,Jeep,Diesel,186542.0,Automatic,White
4114,18660,HYUNDAI,H1,2012,Minivan,Diesel,62234.0,Automatic,Silver
4115,20385,TOYOTA,Prius,2014,Hatchback,Hybrid,59000.0,Variator,Black
4116,549,BMW,328,2012,Sedan,Petrol,112210.0,Automatic,Blue
4117,29479,TOYOTA,RAV 4,2013,Jeep,Petrol,83000.0,Tiptronic,Black
4118,13328,LEXUS,RX 450,2010,Jeep,Hybrid,186005.0,Automatic,Silver
4119,250,TOYOTA,Land Cruiser Prado,2019,Jeep,Diesel,36000.0,Automatic,Grey
4120,19657,HYUNDAI,H1,2011,Universal,Diesel,180000.0,Automatic,Yellow
4121,10986,HYUNDAI,I30,2010,Hatchback,Petrol,157730.0,Automatic,Grey
4122,7213,HONDA,Odyssey,2004,Minivan,Petrol,197000.0,Tiptronic,Black
4123,157,MERCEDES-BENZ,C 300,2015,Sedan,Petrol,73323.0,Automatic,White
4124,27911,CHEVROLET,Volt,2015,Hatchback,Plug-in Hybrid,65000.0,Automatic,White
4125,23521,TOYOTA,Camry,2019,Sedan,Petrol,22400.0,Tiptronic,Brown
4126,2979,TOYOTA,Prius,2011,Hatchback,Hybrid,200200.0,Automatic,Silver
4127,3607,TOYOTA,Camry,2012,Sedan,Hybrid,156518.0,Automatic,White
4128,4391,CADILLAC,CTS,2019,Sedan,Petrol,21659.0,Automatic,Black
4129,941,TOYOTA,Tundra,2016,Jeep,Petrol,254805.0,Automatic,White
4130,12425,HYUNDAI,Sonata,2015,Sedan,LPG,509454.0,Automatic,Orange
4131,49237,MERCEDES-BENZ,C 300,2015,Sedan,Petrol,45000.0,Automatic,Grey
4132,21012,TOYOTA,Camry,2016,Sedan,Petrol,72678.0,Tiptronic,Grey
4133,56513,HYUNDAI,Santa FE,2018,Jeep,Diesel,61640.0,Automatic,Blue
4134,17876,TOYOTA,Camry,2009,Sedan,Hybrid,300000.0,Manual,Beige
4135,282,HYUNDAI,Sonata,2012,Sedan,Hybrid,93816.0,Automatic,Black
4136,38260,HYUNDAI,Santa FE,2016,Jeep,Petrol,113771.0,Automatic,Orange
4137,45,TOYOTA,Prius,2013,Sedan,Hybrid,100000.0,Variator,White
4138,10349,TOYOTA,Vitz,2010,Hatchback,Petrol,95000.0,Variator,Green
4139,392,FORD,Escape,2013,Jeep,Petrol,69813.0,Automatic,Green
4140,48048,HYUNDAI,Santa FE,2016,Jeep,Diesel,121098.0,Automatic,White
4141,12544,MITSUBISHI,Lancer,2007,Sedan,Petrol,249600.0,Tiptronic,Grey
4142,10036,MERCEDES-BENZ,E 220,2000,Sedan,Petrol,19000.0,Tiptronic,Blue
4143,23204,MERCEDES-BENZ,Sprinter,2007,Microbus,Diesel,296000.0,Manual,Black
4144,21796,CHEVROLET,Orlando,2015,Jeep,Petrol,28633.0,Automatic,Black
4145,20209,HYUNDAI,Elantra,2012,Sedan,Petrol,108900.0,Automatic,Silver
4146,7056,TOYOTA,RAV 4,2017,Jeep,Petrol,47301.0,Automatic,Red
4147,862,LEXUS,GX 470,2008,Jeep,Petrol,263190.0,Automatic,White
4148,12544,HYUNDAI,Sonata,2015,Sedan,LPG,732232.0,Automatic,Orange
4149,5488,TOYOTA,Camry,2014,Sedan,Hybrid,109798.0,Automatic,White
4150,470,HONDA,Hr-v,2017,Jeep,Petrol,0.0,Automatic,Blue
4151,15681,HYUNDAI,H1,2008,Minivan,Diesel,92605.0,Automatic,Silver
4152,17054,HYUNDAI,Tucson,2011,Jeep,Diesel,171340.0,Automatic,Grey
4153,392,HYUNDAI,Elantra,2015,Sedan,Petrol,154045.0,Automatic,White
4154,10349,KIA,RIO,2009,Sedan,Petrol,147600.0,Manual,Silver
4155,40224,HYUNDAI,Tucson,2016,Jeep,Diesel,62232.0,Automatic,Black
4156,23000,TOYOTA,Prius,2014,Hatchback,Hybrid,90000.0,Automatic,White
4157,27911,TOYOTA,RAV 4,2008,Jeep,Diesel,210000.0,Manual,Silver
4158,16308,TOYOTA,Prius,2009,Hatchback,Hybrid,140000.0,Automatic,Grey
4159,6115,NISSAN,Skyline,2001,Sedan,CNG,165000.0,Tiptronic,Silver
4160,7527,MITSUBISHI,Airtrek,2001,Jeep,CNG,111111.0,Tiptronic,Silver
4161,10349,HONDA,Insight,2009,Hatchback,Hybrid,278400.0,Variator,Black
4162,20385,TOYOTA,Prius,2013,Sedan,Hybrid,98000.0,Variator,Grey
4163,3136,NISSAN,Skyline,2003,Sedan,Petrol,500.0,Tiptronic,Black
4164,26030,TOYOTA,Camry LE,2012,Sedan,Hybrid,78400.0,Automatic,Grey
4165,4200,BMW,525,2002,Sedan,Petrol,11111.0,Automatic,Silver
4166,25716,LEXUS,LS 460,2016,Sedan,Petrol,45845.0,Automatic,Brown
4167,9252,MERCEDES-BENZ,E 350,2012,Sedan,Diesel,171221.0,Automatic,Black
4168,42717,HYUNDAI,Santa FE,2017,Jeep,Diesel,113697.0,Automatic,Grey
4169,31797,HYUNDAI,Genesis,2014,Coupe,Petrol,148915.0,Automatic,Grey
4170,10036,HYUNDAI,Sonata,2014,Sedan,LPG,417661.0,Automatic,Silver
4171,7188,CHEVROLET,Captiva,2007,Jeep,Diesel,67558.0,Automatic,Black
4172,8800,TOYOTA,Ist,2002,Hatchback,Petrol,131000.0,Automatic,Silver
4173,14426,HYUNDAI,Elantra,2012,Sedan,Petrol,113600.0,Automatic,White
4174,4077,BMW,520,1995,Sedan,Petrol,1111111.0,Manual,Black
4175,157,MERCEDES-BENZ,E 350,2011,Sedan,Diesel,377379.0,Automatic,Silver
4176,17346,CHEVROLET,Malibu,2012,Sedan,Petrol,130000.0,Automatic,Grey
4177,80,FORD,Fusion,2017,Sedan,Hybrid,40000.0,Automatic,Black
4178,314,TOYOTA,Tacoma,2013,Jeep,Petrol,158870.0,Automatic,White
4179,31988,BMW,530,2011,Sedan,Petrol,81000.0,Tiptronic,Silver
4180,12500,HONDA,FIT,2019,Hatchback,Petrol,6000.0,Automatic,Black
4181,67426,TOYOTA,Fortuner,2017,Jeep,Petrol,20000.0,Tiptronic,White
4182,15681,MERCEDES-BENZ,E 350,2013,Sedan,Petrol,140800.0,Automatic,Black
4183,125500,MERCEDES-BENZ,S 550,2014,Sedan,Petrol,42500.0,Tiptronic,Silver
4184,4861,OPEL,Astra g,2000,Goods wagon,Petrol,280000.0,Manual,Silver
4185,784,FORD,Fusion,2010,Sedan,Petrol,178330.0,Automatic,Black
4186,30,TOYOTA,Prius,2011,Hatchback,Hybrid,77000.0,Tiptronic,White
4187,5175,TOYOTA,Prius,2013,Hatchback,Hybrid,492642.0,Automatic,Silver
4188,941,LEXUS,GX 460,2015,Jeep,Petrol,188078.0,Automatic,Black
4189,62722,LAND ROVER,Discovery,2013,Jeep,Diesel,135000.0,Tiptronic,Blue
4190,31361,LEXUS,CT 200h F SPORT,2012,Hatchback,Hybrid,157000.0,Tiptronic,Black
4191,6272,MERCEDES-BENZ,200,1996,Sedan,CNG,233000.0,Manual,Green
4192,25456,TOYOTA,Aqua,2015,Hatchback,Petrol,45650.0,Automatic,Grey
4193,10349,SUZUKI,Grand Vitara,2000,Jeep,Petrol,182000.0,Automatic,Black
4194,6899,HONDA,Civic,2002,Hatchback,Petrol,157000.0,Variator,Carnelian red
4195,36065,CHEVROLET,Camaro,2011,Jeep,Petrol,84800.0,Tiptronic,Red
4196,15847,HYUNDAI,H1,2010,Minivan,Diesel,58788.0,Automatic,Black
4197,24709,HYUNDAI,Tucson,2010,Jeep,Diesel,107374.0,Automatic,Grey
4198,24267,HYUNDAI,Tucson,2012,Jeep,Diesel,132976.0,Automatic,Silver
4199,3607,NISSAN,Juke,2015,Jeep,Petrol,103358.0,Automatic,Blue
4200,4704,AUDI,A7,2014,Hatchback,Petrol,401128.0,Automatic,Grey
4201,7370,FORD,Maverick,1995,Jeep,CNG,239000.0,Manual,Carnelian red
4202,16621,MERCEDES-BENZ,E 350,2011,Sedan,Diesel,119379.0,Automatic,Silver
4203,32929,TOYOTA,Camry,2017,Sedan,Petrol,32000.0,Tiptronic,Black
4204,20005,HYUNDAI,Tucson,2011,Jeep,Diesel,193926.0,Automatic,Black
4205,15053,TOYOTA,Prius C,2012,Sedan,Hybrid,128000.0,Automatic,Red
4206,10976,MERCEDES-BENZ,C 180,1999,Sedan,Petrol,214500.0,Manual,Black
4207,7213,RENAULT,Laguna,2003,Hatchback,Diesel,70000.0,Manual,Silver
4208,66197,HYUNDAI,H1,2018,Universal,LPG,20930.0,Automatic,Yellow
4209,16308,TOYOTA,Camry,2014,Sedan,Petrol,118582.0,Tiptronic,White
4210,7840,HONDA,FIT,2004,Hatchback,Petrol,175000.0,Variator,Silver
4211,92515,AUDI,Allroad,2015,Universal,Diesel,92000.0,Tiptronic,Grey
4212,392,TOYOTA,Camry,2013,Sedan,Hybrid,124184.0,Automatic,Silver
4213,61521,HYUNDAI,Tucson,2018,Jeep,Petrol,14661.0,Automatic,Blue
4214,41811,SSANGYONG,REXTON,2014,Jeep,Diesel,97700.0,Automatic,Brown
4215,11704,HYUNDAI,Elantra,2007,Sedan,Petrol,114540.0,Automatic,Silver
4216,28241,HYUNDAI,Elantra,2014,Sedan,Petrol,80856.0,Automatic,Grey
4217,470,MERCEDES-BENZ,C 300,2012,Sedan,Petrol,116722.0,Automatic,Silver
4218,12544,HONDA,FIT,2010,Hatchback,Petrol,0.0,Variator,Black
4219,12388,HYUNDAI,Elantra Limited,2012,Sedan,Petrol,87646.0,Automatic,Silver
4220,470,TOYOTA,Camry,2017,Sedan,Petrol,96093.0,Automatic,Red
4221,3700,VOLKSWAGEN,Jetta,2000,Sedan,Petrol,206586.0,Manual,Green
4222,26475,HYUNDAI,Tucson,2011,Jeep,Diesel,151186.0,Automatic,Silver
4223,19309,HYUNDAI,Santa FE,2010,Jeep,Diesel,185987.0,Automatic,White
4224,6899,BMW,225,2000,Sedan,Petrol,199866.0,Manual,Black
4225,20237,CHEVROLET,Malibu,2012,Sedan,Petrol,146367.0,Automatic,Grey
4226,8634,KIA,Optima,2013,Sedan,Petrol,47232.0,Automatic,Silver
4227,24462,HYUNDAI,Elantra,2017,Sedan,Petrol,60000.0,Tiptronic,White
4228,941,HYUNDAI,Elantra,2014,Sedan,Petrol,101526.0,Automatic,Silver
4229,13946,HONDA,FIT,2014,Hatchback,Petrol,138000.0,Automatic,Silver
4230,5018,TOYOTA,Prius,2011,Jeep,Hybrid,489584.0,Automatic,Grey
4231,10976,FORD,S-max,2007,Universal,Diesel,216000.0,Manual,Blue
4232,9408,BMW,525 i,2003,Sedan,Petrol,190000.0,Tiptronic,Grey
4233,14740,MERCEDES-BENZ,E 500,2003,Sedan,Petrol,0.0,Tiptronic,Black
4234,37633,TOYOTA,Camry SE,2016,Sedan,Petrol,15000.0,Tiptronic,Silver
4235,3920,FORD,Fusion,2013,Sedan,Petrol,90672.0,Automatic,White
4236,11604,CHEVROLET,Cruze,2012,Sedan,Petrol,165000.0,Tiptronic,Silver
4237,54568,LEXUS,GX 460,2012,Jeep,Petrol,255406.0,Automatic,Black
4238,20005,HYUNDAI,Elantra,2012,Sedan,Petrol,132421.0,Automatic,Silver
4239,2117,AUDI,A4,2013,Sedan,Petrol,174941.0,Automatic,Black
4240,5959,JAGUAR,F-type,2015,Cabriolet,Petrol,57381.0,Automatic,Black
4241,8154,LEXUS,RX 400,2008,Jeep,Hybrid,224629.0,Automatic,Silver
4242,12544,HYUNDAI,Elantra,2011,Sedan,Petrol,152000.0,Automatic,Silver
4243,18814,TOYOTA,Prius,2010,Hatchback,Hybrid,88265.0,Automatic,White
4244,25716,TOYOTA,Camry,2014,Sedan,Petrol,10400.0,Automatic,Grey
4245,25089,MERCEDES-BENZ,GL 320 bluetec,2008,Jeep,Diesel,171928.0,Automatic,Golden
4246,9565,BMW,X5,2015,Jeep,Petrol,144126.0,Automatic,White
4247,20005,SSANGYONG,Korando,2011,Jeep,Diesel,199569.0,Automatic,Grey
4248,862,TOYOTA,Prius,2010,Sedan,Hybrid,421546.0,Automatic,Silver
4249,25089,AUDI,100,2016,Jeep,Petrol,70782.0,Automatic,Black
4250,47042,NISSAN,Quest 2016,2016,Minivan,Petrol,38400.0,Automatic,Black
4251,18503,TOYOTA,Prius C,2013,Hatchback,Hybrid,181000.0,Automatic,White
4252,5175,CHEVROLET,Cruze,2009,Sedan,Petrol,149692.0,Automatic,White
4253,392,CHEVROLET,Cruze,2017,Sedan,Petrol,77434.0,Automatic,White
4254,8311,CHEVROLET,Captiva,2007,Jeep,Diesel,63558.0,Automatic,White
4255,60000,HONDA,Civic,2017,Sedan,Petrol,20147.0,Automatic,Black
4256,34811,BMW,X5,2012,Jeep,Diesel,70994.0,Automatic,Black
4257,12544,HONDA,Insight,2010,Sedan,Hybrid,173000.0,Automatic,Black
